#! FIELDS time cv2 metad.bias metad.work
#! SET min_cv2 -pi
#! SET max_cv2 pi
 19006.000000 0.134258 141.531760 950.243757
 19007.000000 0.200020 144.819035 950.293757
 19008.000000 0.329873 150.973664 950.343756
 19009.000000 0.035698 136.552980 950.393756
 19010.000000 0.252815 147.481816 950.443755
 19011.000000 0.147069 142.408434 950.493755
 19012.000000 0.082217 139.155807 950.543755
 19013.000000 0.488087 158.121110 950.593755
 19014.000000 0.252465 147.647335 950.643755
 19015.000000 0.575507 161.708951 950.693754
 19016.000000 0.763095 167.956552 950.743754
 19017.000000 0.397807 154.403905 950.793754
 19018.000000 0.298463 149.947883 950.843753
 19019.000000 0.079519 139.234681 950.893753
 19020.000000 0.227648 146.702791 950.943753
 19021.000000 0.546559 160.814311 950.993752
 19022.000000 0.399710 154.709154 951.043752
 19023.000000 0.357036 152.853550 951.093752
 19024.000000 0.484926 158.464357 951.143752
 19025.000000 0.513668 159.692308 951.193752
 19026.000000 0.281357 149.509921 951.243751
 19027.000000 0.196347 145.477267 951.293751
 19028.000000 0.664796 165.379106 951.343751
 19029.000000 0.420360 155.935835 951.393750
 19030.000000 0.358597 153.243066 951.443750
 19031.000000 0.285975 149.947665 951.493750
 19032.000000 0.769505 168.571127 951.543750
 19033.000000 0.319786 151.593961 951.593750
 19034.000000 0.501878 159.599295 951.643749
 19035.000000 0.466988 158.206796 951.693749
 19036.000000 0.312936 151.415099 951.743749
 19037.000000 0.435819 156.974375 951.793748
 19038.000000 0.339227 152.727317 951.843748
 19039.000000 0.209293 146.587643 951.893748
 19040.000000 0.311258 151.531639 951.943748
 19041.000000 0.307314 151.397599 951.993747
 19042.000000 0.477898 158.980460 952.043746
 19043.000000 0.281366 150.270221 952.093746
 19044.000000 0.327887 152.497966 952.143746
 19045.000000 0.456220 158.215735 952.193746
 19046.000000 0.195916 146.238425 952.243745
 19047.000000 0.291137 150.924639 952.293745
 19048.000000 0.664994 166.079402 952.343745
 19049.000000 0.412056 156.501929 952.393744
 19050.000000 0.712666 167.582406 952.443744
 19051.000000 0.691988 167.038334 952.493744
 19052.000000 0.467464 158.989558 952.543744
 19053.000000 0.503500 160.510785 952.593743
 19054.000000 0.221524 147.789863 952.643743
 19055.000000 0.766627 169.184217 952.693743
 19056.000000 0.525642 161.510644 952.743743
 19057.000000 0.740456 168.622416 952.793742
 19058.000000 0.656852 166.264443 952.843742
 19059.000000 0.518479 161.366816 952.893741
 19060.000000 0.641222 165.858803 952.943741
 19061.000000 0.612187 164.937879 952.993740
 19062.000000 0.417585 157.286019 953.043740
 19063.000000 0.184199 146.151670 953.093740
 19064.000000 0.342138 153.961414 953.143739
 19065.000000 0.898533 171.983551 953.193739
 19066.000000 0.399158 156.628947 953.243739
 19067.000000 0.579541 164.018619 953.293739
 19068.000000 0.654697 166.611908 953.343738
 19069.000000 0.365041 155.209660 953.393738
 19070.000000 0.749226 169.346235 953.443738
 19071.000000 0.754418 169.522764 953.493737
 19072.000000 0.505667 161.420025 953.543737
 19073.000000 0.278573 151.234933 953.593737
 19074.000000 0.607245 165.309655 953.643737
 19075.000000 1.015348 173.149233 953.693736
 19076.000000 0.841825 171.515854 953.743736
 19077.000000 0.315291 153.125708 953.793736
 19078.000000 0.301582 152.512045 953.843735
 19079.000000 1.049823 173.274745 953.893734
 19080.000000 0.546584 163.312814 953.943734
 19081.000000 0.599187 165.285984 953.993734
 19082.000000 0.534157 162.934257 954.043734
 19083.000000 0.280690 151.653524 954.093733
 19084.000000 0.710456 168.872482 954.143733
 19085.000000 0.832503 171.650337 954.193733
 19086.000000 1.202495 172.241539 954.243733
 19087.000000 0.770115 170.474241 954.293733
 19088.000000 1.130798 173.135004 954.343733
 19089.000000 0.793588 171.063783 954.393732
 19090.000000 0.694996 168.680176 954.443732
 19091.000000 0.827147 171.814246 954.493732
 19092.000000 0.487783 161.398520 954.543732
 19093.000000 0.438668 159.333511 954.593732
 19094.000000 0.566272 164.605138 954.643731
 19095.000000 0.664231 167.995730 954.693731
 19096.000000 0.380406 156.817181 954.743731
 19097.000000 0.889604 172.956280 954.793730
 19098.000000 0.556319 164.404987 954.843730
 19099.000000 0.457538 160.420274 954.893730
 19100.000000 0.195595 147.680891 954.943729
 19101.000000 0.513900 162.871733 954.993729
 19102.000000 1.079836 173.761700 955.043728
 19103.000000 0.735069 170.269007 955.093728
 19104.000000 0.772606 171.198216 955.143727
 19105.000000 0.498053 162.363605 955.193727
 19106.000000 0.437456 159.798506 955.243727
 19107.000000 0.788040 171.642239 955.293726
 19108.000000 0.834607 172.555284 955.343726
 19109.000000 0.259014 151.246877 955.393726
 19110.000000 0.761190 171.181046 955.443726
 19111.000000 0.703978 169.798403 955.493725
 19112.000000 0.789566 171.887267 955.543725
 19113.000000 0.693308 169.601420 955.593725
 19114.000000 0.451127 160.700380 955.643725
 19115.000000 0.337078 155.386638 955.693724
 19116.000000 -0.045841 133.877582 955.743724
 19117.000000 0.599129 166.738557 955.793724
 19118.000000 0.473532 161.844311 955.843723
 19119.000000 1.336866 170.050619 955.893723
 19120.000000 0.888885 173.681586 955.943723
 19121.000000 0.766907 171.706790 955.993722
 19122.000000 0.613984 167.438997 956.043722
 19123.000000 0.500214 163.139372 956.093722
 19124.000000 1.598674 162.544752 956.143722
 19125.000000 0.670853 169.360372 956.193722
 19126.000000 0.482638 162.489217 956.243721
 19127.000000 0.954316 174.431206 956.293721
 19128.000000 0.260768 151.837166 956.343721
 19129.000000 0.383284 158.067345 956.393720
 19130.000000 0.380941 158.004601 956.443720
 19131.000000 0.965529 174.562867 956.493719
 19132.000000 1.081143 174.450281 956.543719
 19133.000000 0.832554 173.352090 956.593718
 19134.000000 0.971988 174.729149 956.643718
 19135.000000 0.902222 174.334761 956.693718
 19136.000000 0.905082 174.411471 956.743718
 19137.000000 0.871166 174.092670 956.793718
 19138.000000 0.611071 167.904208 956.843717
 19139.000000 0.338307 156.089114 956.893717
 19140.000000 0.171654 147.231990 956.943717
 19141.000000 0.632158 168.727170 956.993716
 19142.000000 1.304789 171.201567 957.043716
 19143.000000 1.139427 174.255451 957.093716
 19144.000000 1.150557 174.166888 957.143715
 19145.000000 0.938839 174.966152 957.193715
 19146.000000 1.075396 174.989604 957.243714
 19147.000000 0.156694 146.461836 957.293714
 19148.000000 0.438429 161.125560 957.343713
 19149.000000 0.711990 171.334488 957.393713
 19150.000000 0.741203 172.128416 957.443713
 19151.000000 0.874962 174.598202 957.493712
 19152.000000 0.882315 174.733755 957.543711
 19153.000000 0.632014 169.108060 957.593711
 19154.000000 0.634040 169.225625 957.643711
 19155.000000 0.610039 168.453517 957.693711
 19156.000000 0.490820 163.785614 957.743710
 19157.000000 0.201575 149.232595 957.793710
 19158.000000 0.511481 164.755053 957.843710
 19159.000000 0.325631 156.011757 957.893710
 19160.000000 0.502532 164.469214 957.943709
 19161.000000 0.186601 148.551064 957.993709
 19162.000000 0.529317 165.670076 958.043709
 19163.000000 0.387511 159.313283 958.093708
 19164.000000 0.603766 168.601328 958.143707
 19165.000000 0.412161 160.600335 958.193707
 19166.000000 0.826376 174.395143 958.243707
 19167.000000 0.716650 172.181104 958.293707
 19168.000000 0.624925 169.511793 958.343706
 19169.000000 0.275516 153.745442 958.393706
 19170.000000 0.193185 149.213297 958.443706
 19171.000000 0.364820 158.508354 958.493706
 19172.000000 0.412753 160.916288 958.543706
 19173.000000 0.270744 153.680154 958.593706
 19174.000000 0.411682 160.961117 958.643705
 19175.000000 0.348033 157.855275 958.693705
 19176.000000 0.885045 175.375582 958.743705
 19177.000000 0.885233 175.427354 958.793705
 19178.000000 0.624518 169.865504 958.843704
 19179.000000 0.300667 155.491347 958.893704
 19180.000000 0.596401 168.982769 958.943704
 19181.000000 0.706450 172.417869 958.993703
 19182.000000 0.284618 154.737043 959.043703
 19183.000000 0.712398 172.643790 959.093703
 19184.000000 0.977521 176.089474 959.143703
 19185.000000 0.223887 151.439484 959.193703
 19186.000000 0.737101 173.347562 959.243703
 19187.000000 0.834528 175.190964 959.293702
 19188.000000 0.373466 159.570480 959.343702
 19189.000000 0.953281 176.211204 959.393702
 19190.000000 0.309090 156.282402 959.443701
 19191.000000 0.415749 161.771736 959.493700
 19192.000000 0.048615 141.083307 959.543700
 19193.000000 1.110215 175.509904 959.593700
 19194.000000 0.017915 139.164320 959.643700
 19195.000000 0.161177 148.100261 959.693700
 19196.000000 0.303666 156.212432 959.743699
 19197.000000 0.238044 152.650034 959.793699
 19198.000000 0.256583 153.740722 959.843698
 19199.000000 0.394642 161.036315 959.893698
 19200.000000 0.386974 160.708054 959.943697
 19201.000000 1.399798 169.183480 959.993696
 19202.000000 2.184982 134.919478 960.043696
 19203.000000 2.098693 140.568410 960.093696
 19204.000000 2.027162 144.923286 960.143696
 19205.000000 2.129420 138.708600 960.193696
 19206.000000 1.590879 163.236298 960.243695
 19207.000000 0.877719 175.991177 960.293695
 19208.000000 0.365509 159.700303 960.343695
 19209.000000 0.754147 174.203816 960.393694
 19210.000000 0.607419 170.208525 960.443694
 19211.000000 0.713289 173.370792 960.493694
 19212.000000 0.885490 176.254434 960.543693
 19213.000000 0.793340 175.136791 960.593693
 19214.000000 0.641442 171.500747 960.643692
 19215.000000 1.041239 176.508754 960.693692
 19216.000000 1.206990 174.326184 960.743692
 19217.000000 0.513533 166.874733 960.793692
 19218.000000 0.811894 175.635144 960.843691
 19219.000000 0.937464 176.838728 960.893690
 19220.000000 0.933869 176.876662 960.943690
 19221.000000 0.917297 176.855673 960.993689
 19222.000000 0.358268 159.668822 961.043689
 19223.000000 1.024347 176.909409 961.093689
 19224.000000 0.830078 176.154965 961.143689
 19225.000000 0.340844 158.834189 961.193689
 19226.000000 0.741517 174.635164 961.243688
 19227.000000 0.211499 151.672779 961.293688
 19228.000000 0.272333 155.218404 961.343688
 19229.000000 0.433450 163.675870 961.393688
 19230.000000 0.706311 173.919037 961.443688
 19231.000000 0.418225 163.028194 961.493687
 19232.000000 0.258921 154.622702 961.543687
 19233.000000 0.972165 177.281739 961.593687
 19234.000000 0.719475 174.389240 961.643687
 19235.000000 0.586951 170.420496 961.693686
 19236.000000 0.368433 160.705544 961.743686
 19237.000000 0.238004 153.572368 961.793686
 19238.000000 0.316177 158.026247 961.843685
 19239.000000 0.444905 164.636910 961.893684
 19240.000000 0.421441 163.563883 961.943684
 19241.000000 1.453897 167.926155 961.993684
 19242.000000 0.697829 174.105044 962.043684
 19243.000000 0.588024 170.758465 962.093684
 19244.000000 1.069217 176.977833 962.143683
 19245.000000 1.159252 175.768710 962.193683
 19246.000000 1.112129 176.561217 962.243682
 19247.000000 0.682134 173.858990 962.293682
 19248.000000 1.204318 175.013937 962.343682
 19249.000000 1.321933 172.145013 962.393681
 19250.000000 1.525597 165.800527 962.443681
 19251.000000 1.154434 176.095335 962.493681
 19252.000000 1.476285 167.519841 962.543680
 19253.000000 0.412134 163.309509 962.593680
 19254.000000 0.567759 170.228279 962.643680
 19255.000000 0.713932 174.871387 962.693680
 19256.000000 0.278015 156.255256 962.743680
 19257.000000 0.232645 153.669959 962.793680
 19258.000000 0.372478 161.510307 962.843679
 19259.000000 1.038440 177.673425 962.893679
 19260.000000 1.577300 164.197127 962.943679
 19261.000000 0.395145 162.736205 962.993678
 19262.000000 0.294187 157.370660 963.043678
 19263.000000 0.450937 165.562680 963.093677
 19264.000000 0.591184 171.445218 963.143677
 19265.000000 1.192919 175.598672 963.193676
 19266.000000 0.813395 177.103368 963.243676
 19267.000000 0.906339 178.047907 963.293676
 19268.000000 0.560032 170.418171 963.343676
 19269.000000 0.366739 161.539799 963.393676
 19270.000000 1.150624 176.527544 963.443675
 19271.000000 0.637690 173.255168 963.493675
 19272.000000 1.045124 177.967368 963.543674
 19273.000000 1.247245 174.601293 963.593674
 19274.000000 0.887905 178.188842 963.643674
 19275.000000 1.218878 175.352795 963.693674
 19276.000000 0.883432 178.238608 963.743673
 19277.000000 0.427023 164.766485 963.793673
 19278.000000 0.109451 146.435521 963.843673
 19279.000000 1.167547 176.510918 963.893672
 19280.000000 0.997683 178.542975 963.943672
 19281.000000 0.830998 177.871627 963.993671
 19282.000000 0.249812 155.216585 964.043671
 19283.000000 1.211104 175.734302 964.093671
 19284.000000 0.427995 164.989826 964.143670
 19285.000000 0.100533 145.991154 964.193670
 19286.000000 0.073149 144.236382 964.243669
 19287.000000 0.305858 158.639157 964.293669
 19288.000000 0.229610 154.244107 964.343669
 19289.000000 -0.202144 124.998360 964.393668
 19290.000000 0.839873 178.131801 964.443668
 19291.000000 0.109405 146.799395 964.493668
 19292.000000 0.288998 157.857591 964.543668
 19293.000000 0.222148 153.975308 964.593668
 19294.000000 0.130493 148.307337 964.643667
 19295.000000 -0.245313 122.054299 964.693667
 19296.000000 0.166575 150.675535 964.743667
 19297.000000 0.272164 157.100122 964.793666
 19298.000000 -0.021319 138.259901 964.843666
 19299.000000 0.299044 158.716384 964.893666
 19300.000000 0.007957 140.381578 964.943665
 19301.000000 0.165728 150.855062 964.993665
 19302.000000 0.627596 173.684987 965.043665
 19303.000000 0.913216 178.851690 965.093665
 19304.000000 0.699738 175.826882 965.143664
 19305.000000 1.217329 175.748215 965.193664
 19306.000000 0.958541 179.048122 965.243664
 19307.000000 0.835090 178.427070 965.293664
 19308.000000 0.247211 155.942501 965.343663
 19309.000000 -0.018904 138.663363 965.393663
 19310.000000 0.110599 147.514155 965.443662
 19311.000000 0.040958 142.910917 965.493662
 19312.000000 -0.012896 139.232213 965.543661
 19313.000000 -0.134573 130.523010 965.593661
 19314.000000 0.327725 160.751108 965.643661
 19315.000000 -0.171151 127.913153 965.693661
 19316.000000 -0.032909 137.991561 965.743660
 19317.000000 0.646192 174.604787 965.793659
 19318.000000 0.349153 162.033737 965.843659
 19319.000000 0.129069 149.076787 965.893659
 19320.000000 0.243399 156.189655 965.943659
 19321.000000 -0.040822 137.593117 965.993658
 19322.000000 0.077319 145.820382 966.043658
 19323.000000 0.042758 143.537958 966.093658
 19324.000000 -0.063457 136.111183 966.143657
 19325.000000 0.212935 154.584294 966.193657
 19326.000000 0.294056 159.349243 966.243657
 19327.000000 0.232737 155.866264 966.293657
 19328.000000 0.487336 169.075409 966.343656
 19329.000000 0.929382 179.263317 966.393656
 19330.000000 0.782046 178.017937 966.443656
 19331.000000 1.137881 177.609002 966.493655
 19332.000000 1.039113 178.987610 966.543655
 19333.000000 0.370285 163.634659 966.593655
 19334.000000 0.303744 160.118166 966.643655
 19335.000000 0.985372 179.402267 966.693654
 19336.000000 0.751041 177.676343 966.743654
 19337.000000 1.076889 178.722380 966.793654
 19338.000000 0.715206 177.001100 966.843653
 19339.000000 1.149180 177.650473 966.893653
 19340.000000 0.819332 178.926866 966.943652
 19341.000000 0.894079 179.630713 966.993652
 19342.000000 1.183663 177.062219 967.043651
 19343.000000 1.507129 167.202545 967.093651
 19344.000000 1.127164 178.250385 967.143651
 19345.000000 1.144662 177.985756 967.193651
 19346.000000 0.574711 173.013294 967.243650
 19347.000000 1.000909 179.816836 967.293650
 19348.000000 0.626411 174.863604 967.343649
 19349.000000 0.841319 179.509363 967.393649
 19350.000000 0.873564 179.845665 967.443649
 19351.000000 0.679708 176.569119 967.493649
 19352.000000 0.028181 142.920293 967.543648
 19353.000000 0.581141 173.506453 967.593648
 19354.000000 0.607990 174.498640 967.643647
 19355.000000 0.530036 171.639304 967.693647
 19356.000000 0.536130 171.936010 967.743646
 19357.000000 0.512719 171.020772 967.793646
 19358.000000 0.402485 165.940863 967.843645
 19359.000000 0.727218 178.044872 967.893645
 19360.000000 0.833691 179.828020 967.943644
 19361.000000 1.308577 174.128131 967.993644
 19362.000000 0.770448 179.003419 968.043644
 19363.000000 0.297854 160.402627 968.093644
 19364.000000 1.197293 177.258617 968.143644
 19365.000000 1.409831 170.910468 968.193643
 19366.000000 0.517256 171.476773 968.243643
 19367.000000 0.987480 180.469212 968.293643
 19368.000000 0.622399 175.479839 968.343643
 19369.000000 0.321480 161.880977 968.393642
 19370.000000 1.194771 177.474759 968.443642
 19371.000000 0.814443 179.944629 968.493642
 19372.000000 1.223522 176.834790 968.543641
 19373.000000 0.901914 180.743552 968.593641
 19374.000000 0.821153 180.153045 968.643641
 19375.000000 1.271071 175.627593 968.693640
 19376.000000 0.783585 179.685375 968.743640
 19377.000000 0.791319 179.858392 968.793640
 19378.000000 0.124048 149.810020 968.843639
 19379.000000 0.375220 165.019020 968.893639
 19380.000000 1.248645 176.359004 968.943638
 19381.000000 0.551636 173.314984 968.993638
 19382.000000 1.140683 179.018750 969.043638
 19383.000000 1.302327 174.872425 969.093638
 19384.000000 1.133624 179.251118 969.143637
 19385.000000 1.241711 176.753299 969.193637
 19386.000000 1.223535 177.295089 969.243637
 19387.000000 0.940900 181.290851 969.293636
 19388.000000 0.553015 173.491362 969.343635
 19389.000000 0.257244 158.451995 969.393635
 19390.000000 0.468953 169.944336 969.443635
 19391.000000 0.836806 180.858436 969.493635
 19392.000000 1.110406 179.921396 969.543635
 19393.000000 1.139402 179.434615 969.593634
 19394.000000 1.222386 177.549044 969.643634
 19395.000000 1.453711 169.990782 969.693633
 19396.000000 1.510280 167.924265 969.743633
 19397.000000 1.067609 180.767978 969.793633
 19398.000000 1.471378 169.460964 969.843632
 19399.000000 1.383508 172.708565 969.893632
 19400.000000 0.655411 177.317341 969.943632
 19401.000000 1.121242 180.075029 969.993631
 19402.000000 0.675592 177.978841 970.043631
 19403.000000 1.334901 174.484650 970.093631
 19404.000000 0.209093 155.626807 970.143631
 19405.000000 1.008727 181.600649 970.193631
 19406.000000 0.708660 178.965681 970.243630
 19407.000000 1.228141 177.831964 970.293630
 19408.000000 0.318595 162.333213 970.343629
 19409.000000 0.304224 161.549616 970.393629
 19410.000000 0.240123 157.741358 970.443628
 19411.000000 0.374419 165.594160 970.493628
 19412.000000 0.301312 161.527440 970.543627
 19413.000000 0.924788 181.992845 970.593627
 19414.000000 0.576392 175.067250 970.643626
 19415.000000 1.113109 180.530485 970.693626
 19416.000000 1.337079 174.625931 970.743626
 19417.000000 0.439274 169.120874 970.793626
 19418.000000 0.786862 180.922958 970.843625
 19419.000000 0.688520 178.857074 970.893625
 19420.000000 0.002463 141.845374 970.943625
 19421.000000 0.223610 157.010588 970.993625
 19422.000000 0.245605 158.438706 971.043625
 19423.000000 0.243352 158.348633 971.093624
 19424.000000 0.472556 170.993364 971.143623
 19425.000000 0.273025 160.261303 971.193623
 19426.000000 0.453421 170.176072 971.243623
 19427.000000 0.692669 179.193205 971.293622
 19428.000000 1.559797 166.410207 971.343622
 19429.000000 0.371131 166.030509 971.393622
 19430.000000 0.298841 161.972601 971.443621
 19431.000000 0.203859 156.141133 971.493621
 19432.000000 1.111846 180.792156 971.543621
 19433.000000 1.205165 178.798380 971.593621
 19434.000000 0.786290 181.307641 971.643621
 19435.000000 1.111750 180.924560 971.693620
 19436.000000 0.824750 181.926882 971.743620
 19437.000000 1.522596 167.996230 971.793620
 19438.000000 0.345512 164.814251 971.843620
 19439.000000 0.769180 181.181115 971.893620
 19440.000000 0.377178 166.639946 971.943620
 19441.000000 0.528087 173.993512 971.993619
 19442.000000 0.349641 165.213877 972.043618
 19443.000000 0.893716 182.667236 972.093618
 19444.000000 1.365440 174.006449 972.143618
 19445.000000 1.031131 182.316909 972.193618
 19446.000000 0.396785 167.866405 972.243617
 19447.000000 0.162101 153.685368 972.293617
 19448.000000 0.546330 174.963170 972.343616
 19449.000000 1.237935 178.250776 972.393616
 19450.000000 1.217458 178.875929 972.443616
 19451.000000 0.871630 182.781061 972.493615
 19452.000000 1.404867 172.755169 972.543615
 19453.000000 0.553191 175.338300 972.593614
 19454.000000 1.175893 180.072860 972.643614
 19455.000000 1.355845 174.645116 972.693614
 19456.000000 1.141355 180.939672 972.743614
 19457.000000 0.810824 182.357631 972.793613
 19458.000000 1.072321 182.239582 972.843613
 19459.000000 0.020358 143.762984 972.893612
 19460.000000 1.390531 173.515455 972.943612
 19461.000000 1.147994 180.969007 972.993612
 19462.000000 0.410280 168.863640 973.043611
 19463.000000 1.365283 174.538046 973.093611
 19464.000000 0.508133 173.648282 973.143610
 19465.000000 0.779066 182.083454 973.193610
 19466.000000 1.622751 164.476049 973.243610
 19467.000000 0.245351 159.401293 973.293609
 19468.000000 0.889254 183.354872 973.343609
 19469.000000 0.905456 183.470331 973.393608
 19470.000000 0.769881 182.086994 973.443608
 19471.000000 0.609525 177.895644 973.493608
 19472.000000 1.564655 166.894096 973.543608
 19473.000000 1.235465 179.040582 973.593607
 19474.000000 1.517813 168.865069 973.643607
 19475.000000 1.432000 172.314691 973.693607
 19476.000000 1.464460 171.094258 973.743606
 19477.000000 0.665955 179.772639 973.793606
 19478.000000 1.348394 175.549361 973.843605
 19479.000000 0.746689 181.840535 973.893605
 19480.000000 1.374663 174.652024 973.943604
 19481.000000 1.310955 176.963947 973.993604
 19482.000000 0.579710 176.983544 974.043604
 19483.000000 1.187359 180.690366 974.093603
 19484.000000 1.255096 178.862244 974.143603
 19485.000000 1.192803 180.653162 974.193603
 19486.000000 1.553115 167.813668 974.243603
 19487.000000 1.280072 178.220724 974.293603
 19488.000000 1.440643 172.449565 974.343602
 19489.000000 1.527428 169.001116 974.393602
 19490.000000 0.475553 172.582211 974.443602
 19491.000000 0.272382 161.344487 974.493602
 19492.000000 0.132308 152.110575 974.543601
 19493.000000 1.316577 177.153072 974.593601
 19494.000000 1.268467 178.773754 974.643601
 19495.000000 1.372352 175.261108 974.693601
 19496.000000 1.239494 179.737431 974.743601
 19497.000000 1.375301 175.247755 974.793600
 19498.000000 1.224985 180.244591 974.843600
 19499.000000 1.419997 173.635935 974.893599
 19500.000000 1.178123 181.536167 974.943599
 19501.000000 1.369090 175.667274 974.993599
 19502.000000 0.896888 184.264185 975.043598
 19503.000000 0.875701 184.174952 975.093598
 19504.000000 0.811376 183.509179 975.143597
 19505.000000 1.627061 165.243577 975.193597
 19506.000000 1.199322 181.231619 975.243596
 19507.000000 1.626202 165.353938 975.293596
 19508.000000 1.389489 175.121646 975.343596
 19509.000000 1.421613 173.928352 975.393596
 19510.000000 1.057017 184.026193 975.443595
 19511.000000 1.317531 177.873364 975.493595
 19512.000000 1.462523 172.413806 975.543595
 19513.000000 1.411516 174.501347 975.593595
 19514.000000 1.397138 175.108343 975.643594
 19515.000000 1.142466 182.879813 975.693594
 19516.000000 0.526207 175.190237 975.743594
 19517.000000 1.515228 170.409454 975.793593
 19518.000000 1.727602 161.278449 975.843593
 19519.000000 1.558927 168.657121 975.893593
 19520.000000 0.593347 177.983817 975.943592
 19521.000000 1.262885 179.989912 975.993591
 19522.000000 1.306700 178.642543 976.043591
 19523.000000 0.821117 184.013358 976.093591
 19524.000000 1.405038 175.128919 976.143591
 19525.000000 1.268904 179.974845 976.193591
 19526.000000 0.800167 183.770230 976.243590
 19527.000000 0.603823 178.534918 976.293590
 19528.000000 0.568702 177.225449 976.343589
 19529.000000 1.032170 184.844680 976.393589
 19530.000000 0.617476 179.154766 976.443589
 19531.000000 1.096584 184.155339 976.493589
 19532.000000 1.319484 178.487158 976.543588
 19533.000000 0.924928 185.279180 976.593588
 19534.000000 1.168570 182.935191 976.643588
 19535.000000 1.637705 165.548808 976.693587
 19536.000000 0.318622 164.579246 976.743587
 19537.000000 0.981949 185.397304 976.793586
 19538.000000 0.882187 185.196824 976.843586
 19539.000000 0.201451 157.140281 976.893586
 19540.000000 0.961934 185.537584 976.943586
 19541.000000 0.670030 181.189329 976.993585
 19542.000000 0.028965 144.893203 977.043585
 19543.000000 1.132100 183.910439 977.093584
 19544.000000 0.550149 176.866189 977.143584
 19545.000000 1.231655 181.590310 977.193584
 19546.000000 1.498908 171.721153 977.243583
 19547.000000 1.108584 184.466163 977.293583
 19548.000000 0.913824 185.697881 977.343582
 19549.000000 1.046047 185.392320 977.393582
 19550.000000 1.460519 173.463105 977.443582
 19551.000000 1.573030 168.654720 977.493582
 19552.000000 1.491306 172.256706 977.543582
 19553.000000 0.815814 184.835413 977.593581
 19554.000000 0.711152 182.666421 977.643581
 19555.000000 0.494695 174.548488 977.693580
 19556.000000 0.012029 143.715824 977.743580
 19557.000000 0.313341 164.640354 977.793580
 19558.000000 0.100673 150.383299 977.843580
 19559.000000 0.266169 161.774232 977.893579
 19560.000000 0.219490 158.764733 977.943579
 19561.000000 0.446261 172.358341 977.993579
 19562.000000 0.191769 156.984425 978.043578
 19563.000000 0.688999 182.292218 978.093578
 19564.000000 0.923927 186.081864 978.143578
 19565.000000 1.049982 185.656349 978.193577
 19566.000000 1.107214 184.918646 978.243577
 19567.000000 1.238366 181.909140 978.293577
 19568.000000 0.665908 181.755843 978.343577
 19569.000000 1.241565 181.877260 978.393576
 19570.000000 1.153520 184.197702 978.443576
 19571.000000 0.665644 181.829385 978.493575
 19572.000000 -0.136621 132.384206 978.543575
 19573.000000 0.709625 183.161405 978.593575
 19574.000000 1.359824 177.931468 978.643574
 19575.000000 1.023396 186.253125 978.693574
 19576.000000 0.729894 183.777784 978.743573
 19577.000000 1.372324 177.535858 978.793573
 19578.000000 1.235453 182.338670 978.843572
 19579.000000 1.576126 168.896680 978.893572
 19580.000000 0.789135 185.140464 978.943571
 19581.000000 1.571532 169.157314 978.993571
 19582.000000 0.936961 186.717792 979.043570
 19583.000000 0.483390 174.671860 979.093570
 19584.000000 0.657317 181.900607 979.143570
 19585.000000 -0.064134 138.196485 979.193569
 19586.000000 0.392015 169.925418 979.243569
 19587.000000 1.021128 186.599609 979.293568
 19588.000000 0.492397 175.285087 979.343568
 19589.000000 0.735552 184.288461 979.393568
 19590.000000 0.480844 174.806785 979.443567
 19591.000000 0.110597 151.637594 979.493567
 19592.000000 1.373338 177.765387 979.543566
 19593.000000 0.770279 185.165759 979.593566
 19594.000000 0.244553 161.055749 979.643566
 19595.000000 0.067393 148.543172 979.693565
 19596.000000 -0.029996 141.119475 979.743565
 19597.000000 0.099463 151.021179 979.793565
 19598.000000 0.959196 187.067916 979.843564
 19599.000000 0.133594 153.559445 979.893564
 19600.000000 0.125202 153.003926 979.943564
 19601.000000 0.377678 169.585962 979.993563
 19602.000000 0.894439 186.970031 980.043563
 19603.000000 0.944881 187.188750 980.093563
 19604.000000 1.249377 182.345538 980.143562
 19605.000000 1.271519 181.684218 980.193562
 19606.000000 0.156300 155.330598 980.243562
 19607.000000 1.377130 177.838851 980.293561
 19608.000000 1.302489 180.720228 980.343561
 19609.000000 1.027049 187.052674 980.393561
 19610.000000 0.866025 186.990414 980.443560
 19611.000000 0.192633 157.941304 980.493560
 19612.000000 -0.114411 134.689382 980.543559
 19613.000000 0.036774 146.654045 980.593559
 19614.000000 0.191770 158.010958 980.643558
 19615.000000 0.473959 175.057904 980.693558
 19616.000000 1.483690 173.450061 980.743557
 19617.000000 0.728799 184.734205 980.793557
 19618.000000 1.460996 174.504867 980.843556
 19619.000000 1.087902 186.524639 980.893556
 19620.000000 0.904761 187.488618 980.943556
 19621.000000 1.275098 181.954032 980.993556
 19622.000000 1.141371 185.693147 981.043555
 19623.000000 1.252425 182.790977 981.093555
 19624.000000 0.563414 179.330929 981.143555
 19625.000000 0.365213 169.304902 981.193555
 19626.000000 0.633412 182.125952 981.243555
 19627.000000 0.943895 187.842947 981.293555
 19628.000000 0.173409 156.934765 981.343554
 19629.000000 0.933995 187.882480 981.393553
 19630.000000 1.658838 165.641218 981.443553
 19631.000000 0.771506 186.109155 981.493552
 19632.000000 1.496899 173.195458 981.543552
 19633.000000 1.385553 178.086990 981.593552
 19634.000000 1.238733 183.487439 981.643552
 19635.000000 1.684189 164.598486 981.693551
 19636.000000 0.985160 188.024723 981.743551
 19637.000000 1.062084 187.461699 981.793551
 19638.000000 0.164897 156.402588 981.843551
