#! FIELDS time cv2 metad.bias metad.work
#! SET min_cv2 -pi
#! SET max_cv2 pi
 15964.000000 1.647521 134.031628 798.144723
 15965.000000 1.789009 132.720570 798.194722
 15966.000000 1.830835 132.325504 798.244722
 15967.000000 2.192142 124.809926 798.294721
 15968.000000 1.941490 130.948782 798.344721
 15969.000000 1.711092 133.632963 798.394721
 15970.000000 1.910167 131.507209 798.444720
 15971.000000 1.573543 135.030375 798.494719
 15972.000000 1.996656 130.148819 798.544719
 15973.000000 2.446456 114.745255 798.594718
 15974.000000 2.357187 118.619815 798.644718
 15975.000000 2.221313 124.071349 798.694718
 15976.000000 2.588914 109.213779 798.744718
 15977.000000 2.684903 106.261742 798.794718
 15978.000000 2.409597 116.548262 798.844717
 15979.000000 2.690620 106.195853 798.894716
 15980.000000 2.494310 113.052404 798.944716
 15981.000000 2.661229 107.107715 798.994715
 15982.000000 2.843208 103.424409 799.044715
 15983.000000 2.741335 105.171532 799.094715
 15984.000000 2.635864 108.017368 799.144715
 15985.000000 2.792329 104.296543 799.194714
 15986.000000 2.417881 116.493350 799.244714
 15987.000000 2.832339 103.776727 799.294714
 15988.000000 2.712195 106.066290 799.344713
 15989.000000 2.659205 107.538721 799.394713
 15990.000000 2.423581 116.402368 799.444713
 15991.000000 2.500642 113.256045 799.494712
 15992.000000 1.766959 133.383019 799.544712
 15993.000000 2.130806 127.413083 799.594712
 15994.000000 2.035219 129.805958 799.644711
 15995.000000 2.029164 129.980902 799.694711
 15996.000000 2.178438 126.125582 799.744711
 15997.000000 2.142881 127.260359 799.794711
 15998.000000 1.964688 131.296291 799.844710
 15999.000000 2.485783 114.070652 799.894710
 16000.000000 2.363680 119.288251 799.944710
 16001.000000 2.611143 109.372196 799.994709
 16002.000000 2.585249 110.329359 800.044709
 16003.000000 2.533827 112.320720 800.094709
 16004.000000 2.609830 109.565681 800.144708
 16005.000000 2.544707 111.995416 800.194708
 16006.000000 2.528935 112.662261 800.244707
 16007.000000 2.375518 119.095757 800.294707
 16008.000000 2.357873 119.881740 800.344707
 16009.000000 2.340876 120.634510 800.394707
 16010.000000 2.623679 109.359337 800.444706
 16011.000000 2.948962 103.193681 800.494705
 16012.000000 2.526668 113.007713 800.544705
 16013.000000 2.745870 106.066287 800.594705
 16014.000000 2.498744 114.221445 800.644704
 16015.000000 2.589525 110.766755 800.694704
 16016.000000 2.705615 107.182616 800.744704
 16017.000000 2.407263 118.168533 800.794704
 16018.000000 2.394929 118.734679 800.844703
 16019.000000 2.533215 113.076967 800.894703
 16020.000000 2.871222 104.187850 800.944702
 16021.000000 2.784338 105.589736 800.994702
 16022.000000 2.624793 109.859174 801.044702
 16023.000000 2.550055 112.593225 801.094701
 16024.000000 2.362482 120.296420 801.144701
 16025.000000 2.693514 107.892541 801.194701
 16026.000000 2.169830 127.277410 801.244700
 16027.000000 2.528789 113.587828 801.294700
 16028.000000 1.969246 131.701695 801.344700
 16029.000000 2.172863 127.310320 801.394700
 16030.000000 2.651937 109.262049 801.444699
 16031.000000 2.551075 112.859395 801.494699
 16032.000000 2.366491 120.451260 801.544699
 16033.000000 2.607388 110.879412 801.594699
 16034.000000 2.665366 109.028759 801.644698
 16035.000000 2.165778 127.696456 801.694698
 16036.000000 2.571992 112.282949 801.744698
 16037.000000 2.476327 116.120010 801.794698
 16038.000000 2.711239 107.868367 801.844697
 16039.000000 2.909868 104.288974 801.894697
 16040.000000 2.488097 115.751455 801.944697
 16041.000000 2.625340 110.609824 801.994696
 16042.000000 2.730314 107.556253 802.044695
 16043.000000 2.624539 110.734631 802.094695
 16044.000000 2.509720 115.061986 802.144695
 16045.000000 2.241545 125.610087 802.194695
 16046.000000 1.674563 134.613693 802.244695
 16047.000000 1.974432 131.987822 802.294695
 16048.000000 2.109105 129.525885 802.344694
 16049.000000 2.150523 128.523784 802.394694
 16050.000000 2.450665 117.646476 802.444694
 16051.000000 1.821422 133.730758 802.494694
 16052.000000 2.200117 127.210845 802.544694
 16053.000000 1.628122 135.134525 802.594693
 16054.000000 1.837868 133.721794 802.644693
 16055.000000 1.838772 133.764449 802.694692
 16056.000000 2.031151 131.452676 802.744692
 16057.000000 2.029749 131.527562 802.794691
 16058.000000 1.853560 133.778833 802.844691
 16059.000000 1.833512 133.992141 802.894691
 16060.000000 1.822757 134.124816 802.944690
 16061.000000 1.839083 134.047925 802.994690
 16062.000000 1.917051 133.364521 803.044690
 16063.000000 1.733304 134.867247 803.094689
 16064.000000 1.490489 136.680515 803.144689
 16065.000000 2.284286 124.676435 803.194689
 16066.000000 1.562648 136.096884 803.244688
 16067.000000 1.646415 135.554033 803.294688
 16068.000000 1.986065 132.666102 803.344687
 16069.000000 1.720952 135.178107 803.394686
 16070.000000 1.340951 138.607063 803.444686
 16071.000000 2.123145 129.963443 803.494686
 16072.000000 1.646026 135.740548 803.544685
 16073.000000 1.993113 132.729191 803.594684
 16074.000000 2.478147 116.851521 803.644684
 16075.000000 1.668631 135.685322 803.694683
 16076.000000 1.684242 135.641975 803.744683
 16077.000000 1.835690 134.689194 803.794683
 16078.000000 2.361584 121.869821 803.844683
 16079.000000 2.089269 131.064409 803.894682
 16080.000000 1.767453 135.275474 803.944682
 16081.000000 2.374052 121.445586 803.994682
 16082.000000 2.629547 111.079462 804.044682
 16083.000000 2.487839 116.681063 804.094681
 16084.000000 2.508106 115.879786 804.144681
 16085.000000 2.606636 112.042500 804.194681
 16086.000000 2.040397 132.290934 804.244680
 16087.000000 2.277130 125.581169 804.294680
 16088.000000 2.570757 113.497931 804.344680
 16089.000000 2.293036 125.063269 804.394679
 16090.000000 2.544933 114.612347 804.444679
 16091.000000 2.547694 114.550832 804.494679
 16092.000000 2.527495 115.424139 804.544678
 16093.000000 2.569303 113.790792 804.594678
 16094.000000 2.684214 109.771095 804.644677
 16095.000000 2.519411 115.902238 804.694677
 16096.000000 2.814362 106.539007 804.744677
 16097.000000 2.780531 107.310414 804.794676
 16098.000000 2.548039 114.860455 804.844676
 16099.000000 2.685151 109.977835 804.894676
 16100.000000 2.562549 114.380385 804.944675
 16101.000000 2.800481 107.049298 804.994674
 16102.000000 1.860539 134.838948 805.044674
 16103.000000 1.475168 137.372085 805.094674
 16104.000000 1.700965 135.907743 805.144674
 16105.000000 1.800932 135.391157 805.194673
 16106.000000 1.871608 134.917558 805.244673
 16107.000000 2.206898 128.577462 805.294673
 16108.000000 1.786940 135.601571 805.344672
 16109.000000 1.683375 136.205659 805.394672
 16110.000000 1.807018 135.573923 805.444671
 16111.000000 1.532673 137.177117 805.494671
 16112.000000 1.904928 134.857244 805.544671
 16113.000000 1.391642 138.516761 805.594671
 16114.000000 1.755905 136.043015 805.644671
 16115.000000 1.813587 135.738969 805.694671
 16116.000000 2.061901 132.639120 805.744671
 16117.000000 1.915204 134.954850 805.794670
 16118.000000 2.440271 119.703692 805.844670
 16119.000000 1.777321 136.109796 805.894670
 16120.000000 1.854203 135.638045 805.944669
 16121.000000 1.607599 137.056911 805.994668
 16122.000000 1.470970 138.002409 806.044668
 16123.000000 2.187709 129.593215 806.094668
 16124.000000 2.008631 133.923623 806.144668
 16125.000000 2.401873 121.497627 806.194667
 16126.000000 1.780533 136.344310 806.244667
 16127.000000 1.779452 136.400506 806.294666
 16128.000000 2.012091 134.022023 806.344666
 16129.000000 2.169809 130.371690 806.394665
 16130.000000 2.159036 130.738111 806.444665
 16131.000000 2.426233 120.615878 806.494665
 16132.000000 2.019708 134.056629 806.544665
 16133.000000 1.973319 134.843486 806.594665
 16134.000000 1.758738 136.741348 806.644665
 16135.000000 1.770434 136.733352 806.694664
 16136.000000 1.955828 135.218095 806.744664
 16137.000000 1.557937 137.751726 806.794664
 16138.000000 2.152911 131.200010 806.844663
 16139.000000 1.685547 137.264682 806.894663
 16140.000000 2.039062 134.022108 806.944663
 16141.000000 1.398375 138.997063 806.994663
 16142.000000 1.417467 138.878373 807.044663
 16143.000000 1.277811 140.322493 807.094662
 16144.000000 2.027003 134.325444 807.144662
 16145.000000 1.645330 137.635453 807.194662
 16146.000000 2.259846 127.811815 807.244661
 16147.000000 1.611073 137.837827 807.294661
 16148.000000 1.642825 137.756071 807.344661
 16149.000000 1.751606 137.348422 807.394660
 16150.000000 1.707000 137.596725 807.444660
 16151.000000 1.826100 137.018816 807.494659
 16152.000000 1.781952 137.341247 807.544659
 16153.000000 1.584844 138.226244 807.594659
 16154.000000 1.893207 136.587852 807.644658
 16155.000000 2.468048 119.093471 807.694658
 16156.000000 2.359545 123.948662 807.744658
 16157.000000 2.404551 122.023351 807.794657
 16158.000000 2.476844 118.848998 807.844657
 16159.000000 1.896247 136.670958 807.894656
 16160.000000 2.000051 135.346688 807.944656
 16161.000000 2.024089 134.970545 807.994655
 16162.000000 1.850529 137.214960 808.044655
 16163.000000 2.175683 131.249726 808.094655
 16164.000000 2.239083 129.129225 808.144655
 16165.000000 2.255045 128.583497 808.194655
 16166.000000 2.382012 123.344149 808.244654
 16167.000000 2.437548 120.900006 808.294654
 16168.000000 2.581368 114.646798 808.344654
 16169.000000 2.178442 131.416290 808.394654
 16170.000000 2.486779 118.812266 808.444654
 16171.000000 2.677639 111.135300 808.494653
 16172.000000 2.708678 110.165970 808.544653
 16173.000000 2.697700 110.566854 808.594652
 16174.000000 2.075737 134.309455 808.644652
 16175.000000 2.449681 120.680729 808.694652
 16176.000000 2.461073 120.217428 808.744651
 16177.000000 1.863877 137.401212 808.794651
 16178.000000 2.526863 117.347975 808.844651
 16179.000000 2.509851 118.145505 808.894650
 16180.000000 2.617589 113.677513 808.944650
 16181.000000 2.532185 117.264404 808.994650
 16182.000000 2.675410 111.643986 809.044649
 16183.000000 1.836350 137.668783 809.094649
 16184.000000 2.335311 126.066475 809.144649
 16185.000000 2.217953 130.628313 809.194648
 16186.000000 1.827575 137.814893 809.244648
 16187.000000 2.356515 125.273894 809.294647
 16188.000000 2.819344 107.633343 809.344647
 16189.000000 2.778012 108.688548 809.394646
 16190.000000 2.720246 110.396023 809.444646
 16191.000000 2.671257 112.074018 809.494646
 16192.000000 2.099559 134.242243 809.544646
 16193.000000 2.823596 107.736643 809.594646
 16194.000000 2.733578 110.146234 809.644645
 16195.000000 2.550005 116.992326 809.694645
 16196.000000 2.528636 117.963346 809.744644
 16197.000000 2.381999 124.507887 809.794644
 16198.000000 2.322051 127.098885 809.844644
 16199.000000 2.273130 129.077154 809.894644
 16200.000000 1.749911 138.293488 809.944643
 16201.000000 2.182554 132.258877 809.994643
 16202.000000 1.768972 138.309605 810.044643
 16203.000000 2.085774 134.898344 810.094642
 16204.000000 2.195187 131.985925 810.144642
 16205.000000 1.963752 137.074289 810.194641
 16206.000000 1.713930 138.593819 810.244641
 16207.000000 2.248453 130.272040 810.294641
 16208.000000 1.499006 139.178792 810.344640
 16209.000000 1.677290 138.770139 810.394640
 16210.000000 2.116246 134.431187 810.444640
 16211.000000 1.820213 138.455504 810.494639
 16212.000000 1.829678 138.460905 810.544639
 16213.000000 2.218638 131.492568 810.594639
 16214.000000 2.039457 136.271077 810.644639
 16215.000000 1.990179 137.125843 810.694639
 16216.000000 1.971228 137.435621 810.744638
 16217.000000 2.517262 118.919485 810.794638
 16218.000000 2.285350 129.224506 810.844638
 16219.000000 1.766004 138.914635 810.894637
 16220.000000 2.149670 133.940423 810.944637
 16221.000000 2.559240 117.176799 810.994636
 16222.000000 2.510838 119.383482 811.044636
 16223.000000 2.485986 120.566365 811.094636
 16224.000000 1.641597 139.174415 811.144635
 16225.000000 1.942547 138.029271 811.194635
 16226.000000 1.668112 139.233912 811.244635
 16227.000000 1.821333 138.974410 811.294635
 16228.000000 1.654840 139.340808 811.344634
 16229.000000 1.631058 139.412379 811.394634
 16230.000000 2.135534 134.618803 811.444633
 16231.000000 1.820129 139.150514 811.494633
 16232.000000 1.813114 139.227820 811.544633
 16233.000000 2.165695 133.864772 811.594633
 16234.000000 1.806280 139.332135 811.644633
 16235.000000 1.437897 140.039851 811.694633
 16236.000000 1.971933 138.119984 811.744632
 16237.000000 1.360157 140.537772 811.794632
 16238.000000 1.450852 140.098151 811.844631
 16239.000000 1.144957 142.183424 811.894631
 16240.000000 1.740204 139.687974 811.944630
 16241.000000 1.533069 139.967701 811.994630
 16242.000000 1.655525 139.876850 812.044630
 16243.000000 1.542279 140.047564 812.094630
 16244.000000 1.768400 139.808335 812.144630
 16245.000000 1.764650 139.867997 812.194629
 16246.000000 1.441787 140.459335 812.244629
 16247.000000 2.374324 125.960921 812.294628
 16248.000000 2.285872 129.839674 812.344628
 16249.000000 1.567617 140.199955 812.394628
 16250.000000 1.871561 139.530314 812.444627
 16251.000000 1.931888 139.044807 812.494627
 16252.000000 2.440734 123.020818 812.544627
 16253.000000 2.322241 128.469084 812.594627
 16254.000000 2.334880 127.968517 812.644626
 16255.000000 2.215826 132.766835 812.694626
 16256.000000 2.563035 117.529074 812.744625
 16257.000000 2.476905 121.549281 812.794625
 16258.000000 2.177443 134.169105 812.844624
 16259.000000 2.250017 131.685452 812.894624
 16260.000000 2.254019 131.582604 812.944624
 16261.000000 2.756052 110.302988 812.994623
 16262.000000 2.415365 124.653715 813.044623
 16263.000000 2.004294 138.427957 813.094622
 16264.000000 1.656027 140.367134 813.144622
 16265.000000 1.984431 138.805279 813.194621
 16266.000000 2.268581 131.214450 813.244621
 16267.000000 1.790131 140.345861 813.294620
 16268.000000 2.053889 137.752751 813.344620
 16269.000000 1.840796 140.260323 813.394619
 16270.000000 1.752475 140.549349 813.444619
 16271.000000 2.201736 133.846381 813.494619
 16272.000000 2.084355 137.265942 813.544618
 16273.000000 2.306655 129.884513 813.594618
 16274.000000 2.599384 116.374209 813.644618
 16275.000000 1.836128 140.472499 813.694617
 16276.000000 2.255292 132.088114 813.744617
 16277.000000 2.214371 133.656365 813.794617
 16278.000000 1.886091 140.312537 813.844616
 16279.000000 1.660523 140.786098 813.894616
 16280.000000 2.270319 131.631701 813.944616
 16281.000000 2.532538 119.575113 813.994615
 16282.000000 1.778402 140.846449 814.044615
 16283.000000 2.259050 132.187068 814.094614
 16284.000000 2.482385 122.064322 814.144614
 16285.000000 2.285277 131.219641 814.194613
 16286.000000 1.679061 140.939202 814.244613
 16287.000000 1.954148 139.999844 814.294613
 16288.000000 1.721943 141.053958 814.344613
 16289.000000 1.426388 141.089797 814.394612
 16290.000000 1.531472 140.995080 814.444612
 16291.000000 1.627957 141.109539 814.494612
 16292.000000 1.811833 141.125550 814.544611
 16293.000000 1.488547 141.148663 814.594611
 16294.000000 1.605862 141.226279 814.644611
 16295.000000 1.636516 141.307959 814.694611
 16296.000000 1.486689 141.293260 814.744610
 16297.000000 1.828784 141.267783 814.794610
 16298.000000 1.693150 141.495205 814.844609
 16299.000000 1.985337 139.981291 814.894609
 16300.000000 2.240044 133.278353 814.944608
 16301.000000 2.447099 123.995950 814.994608
 16302.000000 2.749548 110.960423 815.044608
 16303.000000 2.186920 135.296145 815.094608
 16304.000000 1.917482 140.926324 815.144607
 16305.000000 2.360905 128.276622 815.194607
 16306.000000 1.737614 141.688129 815.244607
 16307.000000 1.667868 141.689008 815.294606
 16308.000000 2.567209 118.391740 815.344606
 16309.000000 2.582675 117.729753 815.394606
 16310.000000 2.826749 108.876213 815.444606
 16311.000000 2.643619 115.155842 815.494605
 16312.000000 2.393419 126.953034 815.544605
 16313.000000 1.747466 141.802841 815.594605
 16314.000000 1.716247 141.847326 815.644605
 16315.000000 1.441713 141.667040 815.694604
 16316.000000 1.673863 141.896213 815.744604
 16317.000000 1.654268 141.919536 815.794604
 16318.000000 1.626085 141.926688 815.844603
 16319.000000 1.493865 141.820564 815.894603
 16320.000000 1.640777 142.045315 815.944602
 16321.000000 1.799866 142.086349 815.994602
 16322.000000 1.551431 141.998961 816.044601
 16323.000000 1.665592 142.223046 816.094601
 16324.000000 1.317606 142.336864 816.144601
 16325.000000 1.300275 142.451806 816.194601
 16326.000000 1.219263 142.835174 816.244600
 16327.000000 1.858393 142.013462 816.294600
 16328.000000 1.898137 141.776166 816.344599
 16329.000000 1.841044 142.208738 816.394599
 16330.000000 1.624598 142.423871 816.444598
 16331.000000 1.455969 142.294938 816.494598
 16332.000000 1.767154 142.569089 816.544598
 16333.000000 1.611586 142.543363 816.594597
 16334.000000 1.643684 142.642711 816.644597
 16335.000000 1.632143 142.675937 816.694597
 16336.000000 1.672206 142.777492 816.744596
 16337.000000 1.517903 142.592144 816.794596
 16338.000000 1.544944 142.678571 816.844596
 16339.000000 1.398530 142.680828 816.894596
 16340.000000 1.418331 142.712355 816.944596
 16341.000000 1.712968 143.006101 816.994595
 16342.000000 1.753203 143.020288 817.044595
 16343.000000 2.115091 138.318848 817.094595
 16344.000000 1.581072 142.982737 817.144594
 16345.000000 1.653714 143.145436 817.194594
 16346.000000 1.629528 143.163637 817.244593
 16347.000000 1.399767 142.971577 817.294593
 16348.000000 1.572245 143.159451 817.344593
 16349.000000 1.565785 143.198167 817.394592
 16350.000000 1.864506 142.847184 817.444591
 16351.000000 1.518350 143.202073 817.494591
 16352.000000 1.401050 143.177945 817.544591
 16353.000000 1.785212 143.387369 817.594591
 16354.000000 2.521752 120.902474 817.644590
 16355.000000 1.597578 143.476883 817.694590
 16356.000000 1.555655 143.450651 817.744590
 16357.000000 1.846561 143.211283 817.794589
 16358.000000 1.444599 143.377457 817.844589
 16359.000000 1.958294 142.082819 817.894588
 16360.000000 2.076837 139.742341 817.944588
 16361.000000 2.386731 127.714202 817.994588
 16362.000000 1.374662 143.444735 818.044588
 16363.000000 1.701607 143.863512 818.094587
 16364.000000 2.224105 135.069591 818.144587
 16365.000000 1.858376 143.398679 818.194587
 16366.000000 2.066534 140.206832 818.244586
 16367.000000 2.775593 110.564432 818.294585
 16368.000000 2.141919 138.132849 818.344585
 16369.000000 2.816173 109.435340 818.394585
 16370.000000 2.661221 114.831062 818.444584
 16371.000000 2.540245 120.357267 818.494584
 16372.000000 2.379175 128.407427 818.544584
 16373.000000 2.575885 118.746576 818.594583
 16374.000000 2.701362 113.415166 818.644583
 16375.000000 2.582556 118.531662 818.694583
 16376.000000 2.386403 128.223291 818.744583
 16377.000000 2.284257 133.020371 818.794583
 16378.000000 2.725014 112.689276 818.844582
 16379.000000 2.801493 110.226815 818.894582
 16380.000000 1.650314 144.011215 818.944582
 16381.000000 1.678887 144.099288 818.994582
 16382.000000 1.462632 143.703373 819.044582
 16383.000000 1.373412 143.683714 819.094582
 16384.000000 1.277995 143.809371 819.144581
 16385.000000 1.149690 143.985068 819.194581
 16386.000000 1.481718 143.908352 819.244580
 16387.000000 1.380703 143.869705 819.294580
 16388.000000 1.602429 144.244075 819.344580
 16389.000000 1.664434 144.382670 819.394580
 16390.000000 1.602963 144.344334 819.444579
 16391.000000 1.311464 144.058591 819.494579
 16392.000000 1.331136 144.096470 819.544579
 16393.000000 1.096819 144.168127 819.594579
 16394.000000 1.365711 144.172651 819.644579
 16395.000000 1.308289 144.251868 819.694578
 16396.000000 1.620236 144.583425 819.744578
 16397.000000 1.379764 144.310335 819.794577
 16398.000000 1.547423 144.555987 819.844577
 16399.000000 1.712654 144.735254 819.894577
 16400.000000 1.751560 144.711613 819.944576
 16401.000000 1.509112 144.620723 819.994576
 16402.000000 1.341146 144.506975 820.044576
 16403.000000 1.416890 144.586485 820.094575
 16404.000000 1.558419 144.850846 820.144575
 16405.000000 1.553156 144.891517 820.194574
 16406.000000 2.287340 133.100317 820.244574
 16407.000000 1.587293 145.005385 820.294574
 16408.000000 1.418179 144.776979 820.344573
 16409.000000 1.549658 145.036986 820.394573
 16410.000000 1.714122 145.168420 820.444573
 16411.000000 1.448896 144.950559 820.494572
 16412.000000 1.674406 145.298547 820.544572
 16413.000000 2.384396 128.616396 820.594572
 16414.000000 1.753258 145.214688 820.644572
 16415.000000 1.252755 144.923023 820.694572
 16416.000000 1.267472 144.976673 820.744571
 16417.000000 1.461883 145.184599 820.794571
 16418.000000 1.633869 145.496102 820.844571
 16419.000000 1.547076 145.435195 820.894571
 16420.000000 1.697764 145.567294 820.944571
 16421.000000 1.589051 145.600320 820.994570
 16422.000000 1.814936 145.190311 821.044570
 16423.000000 1.531450 145.586476 821.094570
 16424.000000 1.609802 145.766567 821.144570
 16425.000000 1.525614 145.673216 821.194570
 16426.000000 2.520824 121.856121 821.244570
 16427.000000 1.729509 145.781918 821.294569
 16428.000000 1.565557 145.847439 821.344569
 16429.000000 1.557064 145.881339 821.394569
 16430.000000 2.547546 120.595273 821.444568
 16431.000000 2.095026 140.609159 821.494567
 16432.000000 1.940797 144.094490 821.544567
 16433.000000 2.182451 137.816746 821.594567
 16434.000000 2.692339 114.218048 821.644567
 16435.000000 2.679988 114.764269 821.694566
 16436.000000 2.452519 125.566171 821.744566
 16437.000000 2.549295 120.762167 821.794566
 16438.000000 2.626673 117.180547 821.844565
 16439.000000 2.140107 139.454623 821.894564
 16440.000000 2.370581 129.847815 821.944564
 16441.000000 2.275935 134.320333 821.994564
 16442.000000 2.530278 121.907069 822.044563
 16443.000000 2.517557 122.591979 822.094563
 16444.000000 2.526954 122.172537 822.144563
 16445.000000 2.202562 137.480699 822.194563
 16446.000000 2.702056 114.289214 822.244562
 16447.000000 2.209006 137.303475 822.294562
 16448.000000 2.047494 142.384904 822.344561
 16449.000000 2.194010 137.964619 822.394561
 16450.000000 2.476106 124.958578 822.444560
 16451.000000 2.605652 118.608196 822.494560
 16452.000000 2.665534 115.980364 822.544559
 16453.000000 2.655718 116.452425 822.594559
 16454.000000 1.760756 146.112562 822.644559
 16455.000000 1.636966 146.268295 822.694559
 16456.000000 2.569495 120.481623 822.744558
 16457.000000 1.301402 145.527970 822.794558
 16458.000000 1.491166 146.011038 822.844557
 16459.000000 1.967530 144.260760 822.894557
 16460.000000 1.866260 145.639934 822.944556
 16461.000000 1.772536 146.316838 822.994556
 16462.000000 1.600535 146.452735 823.044555
 16463.000000 1.649185 146.578801 823.094555
 16464.000000 1.879068 145.686526 823.144555
 16465.000000 1.606683 146.602250 823.194555
 16466.000000 1.611129 146.661499 823.244555
 16467.000000 1.852315 146.075117 823.294555
 16468.000000 1.437194 146.203251 823.344554
 16469.000000 1.301294 145.869725 823.394554
 16470.000000 1.493412 146.488968 823.444553
 16471.000000 0.999608 144.397773 823.494553
 16472.000000 0.247689 118.634792 823.544552
 16473.000000 0.433645 126.748768 823.594551
 16474.000000 0.061333 109.827996 823.644551
 16475.000000 0.327089 122.270977 823.694551
 16476.000000 0.006504 107.075119 823.744551
 16477.000000 1.112012 145.412138 823.794551
 16478.000000 0.911465 143.180400 823.844550
 16479.000000 0.188652 116.171717 823.894550
 16480.000000 0.780770 140.079549 823.944550
 16481.000000 0.601803 133.890109 823.994550
 16482.000000 0.803942 140.833399 824.044549
 16483.000000 0.832452 141.636281 824.094549
 16484.000000 0.486317 129.316813 824.144549
 16485.000000 0.913105 143.467094 824.194549
 16486.000000 0.690528 137.426668 824.244549
 16487.000000 0.548017 131.991941 824.294548
 16488.000000 0.925103 143.798406 824.344548
 16489.000000 0.584813 133.558121 824.394548
 16490.000000 0.937637 144.087595 824.444547
 16491.000000 0.540629 131.842697 824.494547
 16492.000000 -0.014071 106.171845 824.544546
 16493.000000 0.260497 119.799298 824.594546
 16494.000000 0.401367 126.060933 824.644546
 16495.000000 0.755907 139.922698 824.694545
 16496.000000 0.721439 138.865509 824.744545
 16497.000000 0.580490 133.692938 824.794545
 16498.000000 0.720703 138.937147 824.844544
 16499.000000 1.064299 145.694165 824.894544
 16500.000000 0.475432 129.447732 824.944544
 16501.000000 0.855167 142.843252 824.994543
 16502.000000 -0.195107 96.539856 825.044543
 16503.000000 0.026928 108.567214 825.094543
 16504.000000 0.700251 138.419299 825.144542
 16505.000000 0.897393 143.816385 825.194542
 16506.000000 1.184681 146.287453 825.244542
 16507.000000 0.439310 128.072601 825.294542
 16508.000000 0.503342 130.859254 825.344542
 16509.000000 0.045507 109.655887 825.394541
 16510.000000 0.444668 128.429583 825.444541
 16511.000000 0.582101 134.224600 825.494540
 16512.000000 0.939231 144.706673 825.544540
 16513.000000 0.534921 132.376502 825.594539
 16514.000000 1.171430 146.396893 825.644539
 16515.000000 0.615345 135.685087 825.694538
 16516.000000 0.981471 145.408634 825.744538
 16517.000000 1.313308 146.587543 825.794538
 16518.000000 0.152748 115.274949 825.844538
 16519.000000 0.647657 137.026066 825.894538
 16520.000000 -0.204563 96.251067 825.944537
 16521.000000 0.600702 135.268625 825.994537
 16522.000000 0.710569 139.371035 826.044537
 16523.000000 0.989688 145.679096 826.094536
 16524.000000 0.143195 114.937253 826.144536
 16525.000000 1.252205 146.685242 826.194536
 16526.000000 1.016774 146.031453 826.244536
 16527.000000 0.978389 145.695064 826.294536
 16528.000000 0.907869 144.721923 826.344536
 16529.000000 0.766633 141.399983 826.394536
 16530.000000 0.462601 129.749438 826.444536
 16531.000000 0.735548 140.517951 826.494535
 16532.000000 0.713083 139.823502 826.544534
 16533.000000 0.943810 145.492081 826.594534
 16534.000000 0.921335 145.201142 826.644534
 16535.000000 0.868634 144.276882 826.694533
 16536.000000 0.774538 141.954263 826.744533
 16537.000000 0.691959 139.316519 826.794533
 16538.000000 0.591605 135.518400 826.844533
 16539.000000 0.126771 114.292889 826.894532
 16540.000000 0.504473 131.920032 826.944532
 16541.000000 0.434600 128.900949 826.994531
 16542.000000 -0.154100 99.116640 827.044531
 16543.000000 -0.394668 87.965230 827.094531
 16544.000000 -0.314222 91.168880 827.144530
 16545.000000 -0.258361 93.814241 827.194530
 16546.000000 -0.218713 95.860284 827.244529
 16547.000000 0.030522 109.500425 827.294529
 16548.000000 0.071707 111.741175 827.344529
 16549.000000 0.358004 125.619126 827.394529
 16550.000000 0.306296 123.315625 827.444528
 16551.000000 -0.102908 102.301430 827.494528
 16552.000000 0.312394 123.670626 827.544527
 16553.000000 -0.238293 95.069960 827.594527
 16554.000000 -0.455755 86.431058 827.644526
 16555.000000 -0.097610 102.747829 827.694525
 16556.000000 0.541118 133.793517 827.744525
 16557.000000 0.068190 111.880205 827.794525
 16558.000000 -0.140474 100.470216 827.844525
 16559.000000 0.131031 115.212417 827.894525
 16560.000000 -0.216539 96.446613 827.944524
 16561.000000 -0.100328 102.837406 827.994524
 16562.000000 -0.127266 101.386511 828.044524
 16563.000000 0.409606 128.299270 828.094524
 16564.000000 0.371339 126.659209 828.144523
 16565.000000 0.102179 113.978016 828.194523
 16566.000000 -0.318918 91.637866 828.244522
 16567.000000 -0.121537 101.872555 828.294522
 16568.000000 0.755736 141.845006 828.344521
 16569.000000 -0.292113 92.960634 828.394521
 16570.000000 -0.342789 90.748217 828.444521
 16571.000000 -0.176548 98.979276 828.494521
 16572.000000 -0.547601 85.030851 828.544520
 16573.000000 -0.406460 88.460137 828.594520
 16574.000000 -0.324708 91.709592 828.644520
 16575.000000 -0.238012 95.901745 828.694519
 16576.000000 0.316953 124.443632 828.744519
 16577.000000 -0.342756 91.041758 828.794518
 16578.000000 -0.093501 103.827962 828.844518
 16579.000000 -0.018920 107.988361 828.894518
 16580.000000 0.132889 115.960490 828.944517
 16581.000000 0.478852 131.612747 828.994517
 16582.000000 0.136536 116.221767 829.044517
 16583.000000 0.963394 146.221202 829.094517
 16584.000000 -0.226102 96.781377 829.144517
 16585.000000 -0.213650 97.484722 829.194516
 16586.000000 -0.185234 99.053611 829.244516
 16587.000000 -0.409284 88.781442 829.294516
 16588.000000 -0.360682 90.652798 829.344516
 16589.000000 -0.373627 90.189553 829.394516
 16590.000000 -0.188474 99.057151 829.444515
 16591.000000 -0.142658 101.603918 829.494515
 16592.000000 -0.349558 91.295416 829.544515
 16593.000000 0.108255 115.110829 829.594515
 16594.000000 -0.392843 89.662571 829.644514
 16595.000000 -0.457181 87.620835 829.694513
